fine value,/nmos0_U/D Y,/nmos1_U/D Y,/nmos2_U/D Y,/nmos3_U/D Y,/nmos4_U/D Y,/nmos5_U/D Y,/pmos0_U/S Y,/pmos1_U/S Y,/pmos2_U/S Y,/pmos3_U/S Y,/pmos4_U/S Y,/pmos5_U/S Y,/nmos_V<0> Y,/nmos_V<1> Y,/nmos_V<2> Y,/nmos_V<3> Y,/nmos_V<4> Y,/nmos_V<5> Y,/pmos_V<0> Y,/pmos_V<1> Y,/pmos_V<2> Y,/pmos_V<3> Y,/pmos_V<4> Y,/pmos_V<5> Y,,DAC nmos0 U offset form ideal,,,DAC nmos5 U offset form ideal
150,4.19340229030486e-11,3.342522326053498e-10,2.659145026336905e-09,2.11255926734478e-08,1.687684000398158e-07,1.343763010662592e-06,3.907598383173276e-11,3.125881599307969e-10,2.499665795003469e-09,1.996149593332554e-08,1.605256494679753e-07,1.313556861241662e-06,0.2481492804952907,0.3275274420687941,0.409798481414374,0.4988950171381138,0.5998281086636843,0.7273808591244092,1.482011560815153,1.40510259464994,1.324783219492031,1.236949748679573,1.136170174178222,0.9967810056266776,,-0.95%,,,0.10%
149,4.163051657198881e-11,3.31826512525101e-10,2.639676945553987e-09,2.096610085113532e-08,1.674736951250244e-07,1.334227006712178e-06,3.87768811911286e-11,3.103321357629138e-10,2.481321204541341e-09,1.981027789030772e-08,1.592854723102148e-07,1.304079402778553e-06,0.2478750801618771,0.3272461265601691,0.4094977665989868,0.4985507351507051,0.5994245258584771,0.7268378759171629,1.482297771333566,1.405382966177521,1.325078279012967,1.237290512944955,1.136582849575747,0.9974192324968451,,-1.01%,,,0.05%
148,4.129963881373446e-11,3.293100713488366e-10,2.619125398176437e-09,2.079635889977893e-08,1.660683201692645e-07,1.323594041013672e-06,3.845869593523317e-11,3.079547993411587e-10,2.461937405691141e-09,1.964961998386738e-08,1.579413639024804e-07,1.293471035862067e-06,0.2475803689992871,0.3269505421150792,0.4091779932012671,0.4981816086149793,0.5989832387017785,0.7262292019533269,1.482575449098433,1.405662850330181,1.325392329000741,1.237655236824495,1.137033277667667,0.9981326614911048,,-1.14%,,,-0.08%
147,4.102961087416382e-11,3.27017697612697e-10,2.601327144031663e-09,2.065342400536251e-08,1.649525680354481e-07,1.315701972839825e-06,3.822564517359749e-11,3.058819509848664e-10,2.445178881584534e-09,1.951428129252997e-08,1.56871306823481e-07,1.285805052192381e-06,0.2473328352022814,0.3266878149032187,0.4088991041401054,0.4978685715066191,0.5986304801924094,0.7257751635488447,1.482820819903932,1.405925138778141,1.325665757266439,1.237964661553194,1.137394260122707,0.9986552085020206,,-1.12%,,,0.00%
146,4.07101266616514e-11,3.245049655873073e-10,2.580767748319121e-09,2.048327744832193e-08,1.635469182964874e-07,1.305069332720474e-06,3.792546059604e-11,3.035046468271296e-10,2.425773724260182e-09,1.935356073355782e-08,1.555277794797828e-07,1.275074212104349e-06,0.2470365630929608,0.3263884219798965,0.4085746560388782,0.4974932694986889,0.5981829794926835,0.7251604085511418,1.483102204766395,1.406213365768936,1.325984615985479,1.238334745979456,1.137850547821121,0.9993856207233965,,-1.23%,,,-0.14%
145,4.041899791240211e-11,3.221294824637662e-10,2.561303004655942e-09,2.032419648888183e-08,1.622508192484011e-07,1.295531064512417e-06,3.76460454271386e-11,3.012474011813798e-10,2.40745068761662e-09,1.920252173505106e-08,1.542866611985473e-07,1.265599505299989e-06,0.2467561486576061,0.3260980400907518,0.40826518344679,0.4971397115188638,0.5977672579002534,0.7246058620563773,1.483379963999973,1.406498306449015,1.326287941519946,1.238685177999707,1.138275119476869,1.000032150618919,,-1.26%,,,-0.19%
144,4.009406556545248e-11,3.196122031201962e-10,2.540737908383946e-09,2.015442893348013e-08,1.608457126854641e-07,1.284895930422174e-06,3.734587644828547e-11,2.988712646624267e-10,2.388075824363253e-09,1.904185941836279e-08,1.529425953965842e-07,1.25499576613128e-06,0.2464544802688584,0.3257945393108324,0.4079357486739687,0.4967595174651959,0.5973131594084047,0.7239841428586097,1.483664713204083,1.406790446764341,1.326611091447176,1.23906079111526,1.138738282531336,1.000762745710414,,-1.38%,,,-0.33%
143,3.99514491576961e-11,3.183694848004595e-10,2.532584335087244e-09,2.011120767433007e-08,1.607944885379834e-07,1.284034565637642e-06,3.722180669030584e-11,2.977838442291764e-10,2.380371904009382e-09,1.900099066585774e-08,1.528938387508882e-07,1.254065162378213e-06,0.2463268780185164,0.3256502857560833,0.407804424951602,0.4966622421310265,0.5972965370994048,0.723933616488608,1.483770144613256,1.406931802885167,1.326740281322869,1.239156813304806,1.138755150685776,1.000824034332316,,-1.04%,,,0.30%
142,3.964390206781483e-11,3.159286891104251e-10,2.512014899877994e-09,1.99414319364789e-08,1.593887743168366e-07,1.273398974950488e-06,3.691203643970834e-11,2.954059718173502e-10,2.360996221796721e-09,1.884024084356428e-08,1.515486064912935e-07,1.243558049352333e-06,0.2460226914268394,0.3253448411742859,0.4074713117652374,0.4962782241008264,0.5968384968555529,0.7233078963315155,1.484091156528732,1.407227697441801,1.327066976275695,1.239536391356374,1.139222418813145,1.001553521865299,,-1.12%,,,0.16%
141,3.934305673820503e-11,3.134927223399616e-10,2.492544722508803e-09,1.978196499164552e-08,1.580930270928259e-07,1.263859537682916e-06,3.664228812007784e-11,2.931487924249074e-10,2.342651098523246e-09,1.868918547112943e-08,1.503077895983584e-07,1.234042892427783e-06,0.2457345891908937,0.3250460563572639,0.4071535738096599,0.4959147100479531,0.5964130319204908,0.7227434515905851,1.484367893099935,1.40752089691526,1.327378668270699,1.239895861257784,1.13965664261088,1.002213666554001,,-1.18%,,,0.11%
140,3.902289766049143e-11,3.109863086930946e-10,2.471991474067913e-09,1.961216375172153e-08,1.566877251418936e-07,1.253222561766918e-06,3.633211236084149e-11,2.907728023993156e-10,2.323269399053451e-09,1.852854264782813e-08,1.489640263530866e-07,1.223487754114885e-06,0.2454249243566418,0.3247347668463953,0.4068155590845901,0.4955245929578367,0.5959480025938797,0.7221104833782382,1.484669424085022,1.407820329649332,1.327710520370097,1.240281154287699,1.140130442333729,1.002952464280173,,-1.29%,,,-0.02%
139,3.876995644737961e-11,3.086562017260908e-10,2.45419473452801e-09,1.94692504593741e-08,1.555716813967093e-07,1.245327708976668e-06,3.61017080320373e-11,2.887000220474315e-10,2.306510060860649e-09,1.839319845396157e-08,1.478964044181691e-07,1.215768363323783e-06,0.2451778070786918,0.3244541696824091,0.4065206852566242,0.495193778277764,0.5955759868078521,0.7216381891488434,1.484911075550945,1.408095186539172,1.327999616018389,1.240608213960204,1.140509550550449,1.003494370232503,,-1.23%,,,0.06%
138,3.843323133740439e-11,3.061850990965324e-10,2.43363002176795e-09,1.929911009702997e-08,1.541660569263981e-07,1.234690234344162e-06,3.578900060730913e-11,2.863221957023368e-10,2.287131664369382e-09,1.823249588224332e-08,1.465519520620474e-07,1.205058311829753e-06,0.2448474911035986,0.3241368610071748,0.4061773748865642,0.4947969442765616,0.5951039799106157,0.7209984217375143,1.485219520614071,1.408398291733098,1.328336407489904,1.240999501678521,1.140990384072906,1.004250069372294,,-1.39%,,,-0.09%
137,3.813127222823989e-11,3.037964923026491e-10,2.414174664809883e-09,1.914000786316311e-08,1.528700762847703e-07,1.225149300728956e-06,3.551151583118075e-11,2.840667864043354e-10,2.268788731516895e-09,1.808154651731246e-08,1.453120661484395e-07,1.195590696618553e-06,0.2445497780309475,0.3238309963206481,0.405850003877234,0.4944228637709205,0.5946653140654701,0.7204212027983286,1.485513379055077,1.408701191063225,1.328657729381012,1.241370004741868,1.141437258602423,1.00491989764149,,-1.46%,,,-0.14%
136,3.781269498715948e-11,3.012753354989285e-10,2.393596071813228e-09,1.89704441123708e-08,1.514645669741447e-07,1.214509975979969e-06,3.52095594941975e-11,2.8185199449371e-10,2.249405539944969e-09,1.792080494491874e-08,1.439683182862469e-07,1.184997977493518e-06,0.2442311758083511,0.3235075319653507,0.4055009567743565,0.4940209492709798,0.5941857373029148,0.7197737472001888,1.485820486331588,1.408992025614776,1.328999988448671,1.24176775192238,1.141925358127908,1.00567711663545,,-1.57%,,,-0.28%
135,3.758925620035145e-11,2.993933923918416e-10,2.378985394929812e-09,1.88595313643571e-08,1.50700918200261e-07,1.209365319711361e-06,3.500587326576231e-11,2.800357830875713e-10,2.235637258929434e-09,1.78161425130608e-08,1.432385933393239e-07,1.17989218459006e-06,0.2440067716362199,0.3232670572634375,0.4052513771142239,0.4937562203275678,0.5939234718992205,0.7194591755972038,1.486038334803954,1.409227436435258,1.329244822010778,1.242028540174397,1.142192098834333,1.006042353509983,,-1.43%,,,0.02%
134,3.726794677890483e-11,2.969083367019051e-10,2.358427258792473e-09,1.868973019119366e-08,1.492950149086716e-07,1.198725923788363e-06,3.470384029082565e-11,2.774184161968887e-10,2.216260434494387e-09,1.765536080852388e-08,1.418941002313175e-07,1.169264567848447e-06,0.24368182436326,0.3229429945386812,0.4048976919444304,0.4933480812532789,0.5934374547377369,0.7188056049950153,1.486348652638525,1.409564253304424,1.329591846681406,1.242431979568162,1.142686699297361,1.006807306459252,,-1.55%,,,-0.12%
133,3.6968252271987e-11,2.944613062750206e-10,2.338956516282013e-09,1.853037284020936e-08,1.479997113656007e-07,1.18918247548967e-06,3.442617809888932e-11,2.753156477433908e-10,2.197918056093898e-09,1.750462186582837e-08,1.406549725050757e-07,1.159850607344831e-06,0.2433770673188544,0.3226241225536103,0.4045599661603526,0.492961856420228,0.5929859709648589,0.7182157822322931,1.486647469136555,1.40987384296808,1.329923033158569,1.242813367769279,1.143146198579927,1.007486430444976,,-1.61%,,,-0.18%
132,3.664951128185134e-11,2.919399189060075e-10,2.318388016385631e-09,1.836048458709962e-08,1.465938263031986e-07,1.17854190646166e-06,3.412608869243895e-11,2.730483904385256e-10,2.178539449839712e-09,1.734353968981829e-08,1.393113163665028e-07,1.149259784913325e-06,0.2430482832068029,0.3222906878396982,0.404200245672685,0.4925466483103663,0.5924918537405983,0.7175540825993072,1.486942594935291,1.410176035221249,1.33027581822116,1.243224352596223,1.143648499437957,1.008258650963368,,-1.73%,,,-0.33%
131,3.636922400971251e-11,2.896606867999192e-10,2.300593294104474e-09,1.821750904608189e-08,1.454776348607422e-07,1.17064412129869e-06,3.387508918733261e-11,2.708670146638938e-10,2.161772099007219e-09,1.720832265059099e-08,1.382429806293956e-07,1.141518084707856e-06,0.2427661129552095,0.3219950697247638,0.4038865466546243,0.4921944016077724,0.5920964697240899,0.7170601752087913,1.487236845366938,1.410484275016402,1.33058350025529,1.243572124472829,1.144050928064807,1.008824629901345,,-1.75%,,,-0.25%
130,3.605110331481681e-11,2.871921728356508e-10,2.280033132403646e-09,1.804791716248367e-08,1.440722534817292e-07,1.160002028527061e-06,3.358580350486407e-11,2.684891748752823e-10,2.142400675398012e-09,1.70475976431384e-08,1.36900862110257e-07,1.130851619593272e-06,0.2424336411198916,0.3216570557546992,0.4035211725898213,0.4917731890081395,0.5915946966362151,0.7163907699255807,1.487538254228693,1.410805387491,1.330941826989605,1.24398885836297,1.14456038617647,1.00960874081309,,-1.87%,,,-0.40%
129,3.575554007523163e-11,2.847649850044803e-10,2.260561158509012e-09,1.788819671891366e-08,1.427760645941909e-07,1.150457269162319e-06,3.329538829928838e-11,2.662333701439573e-10,2.124056320867169e-09,1.689703337344288e-08,1.356624029431828e-07,1.121391314966053e-06,0.2421145159734522,0.3213302350604909,0.4031721980799308,0.4913730712416958,0.5911279377618253,0.7157866085633771,1.487867380341777,1.411130205535154,1.331284029064882,1.244382611081217,1.145034415074786,1.010306197977997,,-1.92%,,,-0.46%
128,3.542978081634823e-11,2.82195020671179e-10,2.239994968074456e-09,1.77186290647876e-08,1.413706032803823e-07,1.139813750329182e-06,3.299528639642486e-11,2.638564522964521e-10,2.104677706689278e-09,1.673589650923969e-08,1.34319053530712e-07,1.110804929546571e-06,0.2417765661776172,0.3209864824011222,0.4028004538618866,0.4909445855849119,0.5906174419300347,0.7151085715677411,1.488191389800012,1.4114612814414,1.331648614835241,1.244807683636882,1.145552925257121,1.011095409635743,,-2.07%,,,-0.62%
127,3.644158184222714e-11,2.912550838492414e-10,2.333496292499917e-09,1.874531726848461e-08,1.492529947159573e-07,1.143475255112122e-06,3.393497450185984e-11,2.723165113444778e-10,2.19277991085764e-09,1.770813049108169e-08,1.418535099285066e-07,1.114542733278998e-06,0.242832906991861,0.3221999168975557,0.4044647708001884,0.4934820750734878,0.5934228644674279,0.7153423231133782,1.487173505412384,1.410285250004221,1.330016281257451,1.242299188620397,1.142701695219003,1.010816890537134,,1.53%,,,0.48%
126,3.611558591995258e-11,2.887393644537121e-10,2.312937680577951e-09,1.857551965069936e-08,1.478473940221596e-07,1.132831745504859e-06,3.363484517906689e-11,2.699385961197643e-10,2.17340258004077e-09,1.754724326532164e-08,1.405097754575111e-07,1.103836260799736e-06,0.2425014588609616,0.3218646814349753,0.404104410081512,0.4930715925968369,0.5929326439332269,0.7146612823112267,1.487490648159578,1.410603829510709,1.330369838368745,1.242705218317022,1.143200273924916,1.011616316116307,,1.42%,,,0.33%
125,3.582034541556085e-11,2.863103118130213e-10,2.293457799181289e-09,1.841616025044988e-08,1.465517342470403e-07,1.123285529249752e-06,3.335537537399116e-11,2.67683277404626e-10,2.155047839221768e-09,1.739643101718511e-08,1.392707205321661e-07,1.094433489866265e-06,0.2421820672572431,0.3215382288183201,0.4037600996722153,0.4926831171758475,0.5924769934816599,0.7140464416978745,1.487802811343525,1.410928014520361,1.330707533692885,1.243089011560763,1.143663741654711,1.012322599063379,,1.39%,,,0.28%
124,3.548593531898046e-11,2.837435811853117e-10,2.272904070717184e-09,1.824625014582004e-08,1.451458956595514e-07,1.112641016628353e-06,3.306300453815597e-11,2.653061822233003e-10,2.135674172639226e-09,1.723554985962797e-08,1.379270855105874e-07,1.083842998439184e-06,0.2418366205568208,0.3211975592162531,0.4033937407346744,0.4922654192100286,0.5919784262037012,0.7133563712600146,1.488116730911195,1.411256233559503,1.331066978351408,1.243501891340649,1.144170446219479,1.013122868060586,,1.25%,,,0.12%
123,3.522945818232339e-11,2.815605570839674e-10,2.25511064214231e-09,1.810339139799795e-08,1.440297021001615e-07,1.104741039087411e-06,3.28041266498022e-11,2.6323358932288e-10,2.118918489982708e-09,1.710046439578946e-08,1.368602644344553e-07,1.076038602322792e-06,0.2415525238944045,0.320891958326244,0.4030739956615406,0.4919113782336672,0.5915794347406224,0.712841096090122,1.488411491170431,1.411555671633014,1.331380379742463,1.243851377338632,1.144575865189788,1.013715930886141,,1.33%,,,0.21%
122,3.48943274532051e-11,2.790400550470178e-10,2.234543936506751e-09,1.79334766341623e-08,1.426238002476259e-07,1.094093635261154e-06,3.250399418797673e-11,2.608561882406114e-10,2.09952188777165e-09,1.693948191101233e-08,1.35516597963871e-07,1.065424813568243e-06,0.2411962254948698,0.3205459369684019,0.4027013723246287,0.4914868432064128,0.5910728538237089,0.7121424220224487,1.488738698757539,1.411888981177819,1.331746157379735,1.24427126772147,1.145090473695316,1.01452701066844,,1.18%,,,0.05%
121,3.460819687247414e-11,2.766176155460273e-10,2.215069445971579e-09,1.777398009933666e-08,1.413283164898743e-07,1.084547622228739e-06,3.222428678216249e-11,2.586008141133329e-10,2.081189505982856e-09,1.678865222704827e-08,1.34278637326687e-07,1.05596906329187e-06,0.2408802760922541,0.3202091459388246,0.4023454784118988,0.4910848768497867,0.5906020107549785,0.7115116093841627,1.489061523245466,1.412219172370216,1.332094855823975,1.244668094151657,1.145568596001997,1.015252462779874,,1.18%,,,-0.01%
120,3.428128598130308e-11,2.740808609369002e-10,2.194500769840123e-09,1.760417356393421e-08,1.399219966124229e-07,1.073900522105709e-06,3.192271203825348e-11,2.562230686857351e-10,2.061814980765373e-09,1.66277678071831e-08,1.329349947285254e-07,1.045479547166688e-06,0.2405207251976833,0.3198558332844151,0.4019662987157811,0.4906531755629508,0.5900864048707299,0.7108033016774744,1.489397060291775,1.412559162446037,1.332466591787278,1.245095085248616,1.146091956983325,1.016065767484425,,1.05%,,,-0.17%
119,3.406612897178387e-11,2.722179414916284e-10,2.179885685317343e-09,1.749362482707995e-08,1.391589400809746e-07,1.06875263131145e-06,3.171892996488239e-11,2.544838922438518e-10,2.04805026076708e-09,1.652306866450237e-08,1.322063818554791e-07,1.040346135695342e-06,0.2402820614369063,0.3195892790270167,0.4016947847477044,0.4903700130537862,0.5898046585630196,0.7104590336047515,1.489638746868827,1.412820384422914,1.332732733762184,1.245375050419885,1.146377714658951,1.016464337918137,,1.25%,,,0.18%
118,3.374440598123627e-11,2.6968337036943e-10,2.159323569477272e-09,1.732370490436948e-08,1.377521135160563e-07,1.058105230759536e-06,3.14187513050312e-11,2.521067143438359e-10,2.02867906925024e-09,1.636249581324252e-08,1.308630124838143e-07,1.02983422598689e-06,0.239922762680467,0.3192277047241999,0.4013098026032063,0.4899314718053417,0.5892814915822353,0.7097429275382735,1.489987209252622,1.413171950886686,1.333110197228756,1.24580767888664,1.146908243959148,1.017286457878797,,1.14%,,,0.02%
117,3.34450209067436e-11,2.672777219460888e-10,2.139854295647491e-09,1.716419443160671e-08,1.364571776672035e-07,1.048555736640027e-06,3.113910080933462e-11,2.498500608915291e-10,2.010331024064338e-09,1.621141057835369e-08,1.296253130525863e-07,1.020325833063816e-06,0.2395867857178169,0.3188830731862755,0.4009420099379246,0.4895160928664439,0.5887956015468725,0.7090962055990567,1.490312343854512,1.413507090015319,1.333470924857039,1.246218405337606,1.147401321040619,1.018032583306128,,1.09%,,,-0.05%
116,3.312591594766362e-11,2.647517421593866e-10,2.11927928731437e-09,1.699437525952874e-08,1.350511575362716e-07,1.037906571903169e-06,3.083751242775981e-11,2.475000434955325e-10,1.99096005807416e-09,1.605060752019564e-08,1.282816287185695e-07,1.009772526399965e-06,0.2392228700254305,0.3185153555104189,0.4005498054409836,0.4890698531766594,0.5882632341585551,0.7083698076594919,1.490658425885464,1.413861711636634,1.333855206236236,1.24665952238615,1.14794135942236,1.018869877555012,,0.99%,,,-0.22%
115,3.285390515791527e-11,2.625252252767705e-10,2.101487035969676e-09,1.685139397516806e-08,1.339351395288508e-07,1.030004471492784e-06,3.058808127144048e-11,2.454013212157873e-10,1.974194251297477e-09,1.591531402541209e-08,1.272167257045502e-07,1.001973163360962e-06,0.2389109180684933,0.3181894561639991,0.4002076743103981,0.4886908665570867,0.5878370510452462,0.7078272305967088,1.490965448420634,1.414180145449755,1.334190712841313,1.247033891959051,1.148372922730555,1.019491134107326,,1.02%,,,-0.12%
114,3.253567943176788e-11,2.600268962587037e-10,2.080918216643722e-09,1.668157291455817e-08,1.32528859054966e-07,1.019354637144081e-06,3.028791297907765e-11,2.428796708350048e-10,1.954822301996478e-09,1.575457705303193e-08,1.258751073939669e-07,9.914026298246004e-07,0.2385427412926954,0.3178205135201619,0.3998086528155468,0.4882367821936938,0.5872953724821418,0.7070911023206288,1.49131930655518,1.414539401428416,1.334581792577982,1.247482575156297,1.148921208143982,1.020338288273355,,0.91%,,,-0.30%
113,3.223288799266999e-11,2.575815900481022e-10,2.061451577495245e-09,1.652204853799767e-08,1.312332961243623e-07,1.009803547236196e-06,3.000830547964263e-11,2.407674966022335e-10,1.936465112242797e-09,1.560390088350568e-08,1.246364975305173e-07,9.819234463993542e-07,0.2381903916618648,0.3174575230414957,0.3994274931102897,0.4878062450495084,0.5867916645559801,0.7064260685705274,1.491662566061216,1.414891474003912,1.334955832970228,1.247907100597152,1.149432016657759,1.021101252293074,,0.85%,,,-0.37%
112,3.191429373118424e-11,2.550595615343488e-10,2.040872197547682e-09,1.6352223170854e-08,1.298264435333397e-07,9.991521305084386e-07,2.970829553854074e-11,2.383911385270533e-10,1.917107934681434e-09,1.544311521492687e-08,1.232951750968192e-07,9.714342956287652e-07,0.2378135149123325,0.3170764804080006,0.3990207513067019,0.4873435806759848,0.5862395044593933,0.7056788392561959,1.492003816997081,1.415253846187184,1.335353952472362,1.248364382029183,1.149990290322743,1.021955285611266,,0.74%,,,-0.55%
111,3.177468525723559e-11,2.53881445854438e-10,2.032704523238443e-09,1.630911911727022e-08,1.29775880793987e-07,9.982899129070889e-07,2.958440334025734e-11,2.373044608929251e-10,1.909409794587161e-09,1.540200584324034e-08,1.232461866446449e-07,9.705540336789999e-07,0.2376525827807207,0.3169037760690834,0.3988582231418939,0.4872254296083483,0.5862195577904578,0.7056181976741015,1.492169888315063,1.415428395032798,1.335513353388452,1.24848201749455,1.150010781766345,1.022027057377301,,1.19%,,,0.26%
110,3.145254311660746e-11,2.513606077828116e-10,2.012144554445764e-09,1.613918782353716e-08,1.283696864045098e-07,9.876393519247783e-07,2.9284164658925e-11,2.349264494256948e-10,1.890041214050946e-09,1.524125303898109e-08,1.219042156689859e-07,9.600657937179115e-07,0.237270987434016,0.3165130774912502,0.3984462950290332,0.4867567516877981,0.5856619508062515,0.704864508975553,1.492542116244497,1.415800131411495,1.335917151846894,1.248944868342069,1.150574949803347,1.022885879667566,,1.07%,,,0.08%
109,3.115701557378008e-11,2.489379059555271e-10,1.992662950452714e-09,1.597965654491976e-08,1.270740996382102e-07,9.780864934588141e-07,2.900451971580213e-11,2.32669588936309e-10,1.871683092136691e-09,1.509032386165951e-08,1.206652389221794e-07,9.505432025826959e-07,0.2369063957735651,0.3161412469504242,0.3980522072660708,0.4863125057366482,0.5851432261185493,0.7041834488625454,1.492904068661195,1.416169625304339,1.336303567602839,1.249383632330361,1.151100741280388,1.023668955576755,,1.03%,,,0.02%
108,3.082879059181784e-11,2.463694449176697e-10,1.972090859295789e-09,1.580981767554738e-08,1.256679506681733e-07,9.674337424013482e-07,2.870459005034766e-11,2.302942749115371e-10,1.852324916003687e-09,1.492957048429177e-08,1.193250108028611e-07,9.400634112991333e-07,0.236514719414004,0.3157474366756493,0.3976320030382562,0.4858349388266532,0.5845747176932565,0.7034180286201753,1.493277120828556,1.416548216528655,1.336714994595382,1.249855518624142,1.151674936166199,1.024541416611769,,0.88%,,,-0.17%
107,3.056381358223095e-11,2.44129086023869e-10,1.954298156173978e-09,1.566681776421219e-08,1.245518285922385e-07,9.595284475674821e-07,2.846065627634114e-11,2.282220070186589e-10,1.835564259019254e-09,1.479423323583633e-08,1.182588738296354e-07,9.322522049213803e-07,0.236189450908896,0.315396253803448,0.3972651439464289,0.4854290753230299,0.5841192979588856,0.7028460471106559,1.493595895531001,1.416891842450815,1.337074563861834,1.250256516821345,1.152135816440783,1.025194273391184,,0.94%,,,-0.06%
106,3.024222353437059e-11,2.416611889857682e-10,1.933726372860226e-09,1.549697968847239e-08,1.231449800941537e-07,9.488750880581486e-07,2.815338564487177e-11,2.258447051534755e-10,1.816194245784517e-09,1.463351216299046e-08,1.16918069119386e-07,9.217137104233641e-07,0.2357791048737291,0.3149974958976406,0.3968369435121712,0.4849424784608565,0.5835398847016616,0.7020693985784101,1.493983884500018,1.417276247216852,1.33749406038049,1.250737232461127,1.152720716333801,1.026081254157203,,0.82%,,,-0.25%
105,2.994417720001528e-11,2.392370973787429e-10,1.914247269233559e-09,1.533744770511709e-08,1.218495558084447e-07,9.393205588236895e-07,2.787388857990267e-11,2.235885284009579e-10,1.797834581633531e-09,1.448244642751528e-08,1.15680814948135e-07,9.122094244992661e-07,0.2354050036477344,0.3146091046835474,0.396427413552341,0.4844808087720908,0.5830009616152622,0.7013673887354109,1.49435483797405,1.417656278351765,1.33789566126366,1.251193618474044,1.153265773347751,1.026884056128123,,0.76%,,,-0.32%
104,2.962420837433875e-11,2.366988519162911e-10,1.893673890247618e-09,1.516759275954776e-08,1.204435339441985e-07,9.286656339435337e-07,2.757373206160035e-11,2.21212332820554e-10,1.778479340711312e-09,1.432179288825872e-08,1.143382242935268e-07,9.016695303831779e-07,0.2349977191840293,0.3142010647652761,0.3959904845181344,0.483984262961877,0.5824100385406352,0.7005781029618979,1.494742151306886,1.418049208271332,1.338323327675137,1.251683910273427,1.153863150715175,1.027787265594845,,0.64%,,,-0.52%
103,2.939875734942053e-11,2.348329455639128e-10,1.879061519377213e-09,1.505691259654419e-08,1.196800510752828e-07,9.235143953507785e-07,2.736825626255395e-11,2.194730303884691e-10,1.764718526489493e-09,1.421707783366972e-08,1.136114005028489e-07,8.965984106371644e-07,0.2347159170864977,0.3138930183576786,0.3956773595944847,0.4836578771658072,0.5820865009199686,0.7001943252163281,1.494998889686479,1.418350720123904,1.338630109778032,1.252006278707815,1.154189163968782,1.028222111085607,,0.83%,,,-0.12%
102,2.907996928389464e-11,2.323304767200853e-10,1.85849418895644e-09,1.488704952408128e-08,1.1827305456446e-07,9.128594096114884e-07,2.706955655829377e-11,2.17095538217239e-10,1.745343150267049e-09,1.405635533134862e-08,1.12270039193453e-07,8.860628639120603e-07,0.2342962381864541,0.3134789204310809,0.3952326188636243,0.4831525400348534,0.5814852621651712,0.6993946103192009,1.495414360151138,1.418743019907397,1.339065981561408,1.25250543948197,1.154795748196433,1.029133579848669,,0.71%,,,-0.31%
101,2.878094417071264e-11,2.298962495976461e-10,1.83900717252395e-09,1.472751835922957e-08,1.169777384200271e-07,9.033033983594576e-07,2.678864173101162e-11,2.148391731154826e-10,1.726997592694928e-09,1.390536040369038e-08,1.110334150706338e-07,8.766695293876476e-07,0.233907090952566,0.3130751546673744,0.3948068299776031,0.482672964833601,0.5809259027260835,0.6986716060856965,1.495803359014075,1.41914565729612,1.339482993183136,1.252979305417349,1.155360735680701,1.029948973674439,,0.65%,,,-0.39%
100,2.846257519368852e-11,2.273743230444271e-10,1.818436528824062e-09,1.45576431322859e-08,1.155713672210036e-07,8.926464313643756e-07,2.648849308094724e-11,2.124632205738072e-10,1.707631031044012e-09,1.374459822594282e-08,1.096915282435876e-07,8.660997640647873e-07,0.2334850441393402,0.3126484747199216,0.3943526081745078,0.4821568784907749,0.5803120961604705,0.6978583903708726,1.496186699187384,1.41955327774712,1.339927858068021,1.25348917490235,1.155980219993592,1.030879385556773,,0.52%,,,-0.59%
99,2.818931941466293e-11,2.25120753993852e-10,1.800633135116219e-09,1.441463364539263e-08,1.144551091254381e-07,8.847384709022091e-07,2.623747645651648e-11,2.103912560766065e-10,1.690872956066435e-09,1.360948913127243e-08,1.086281578278823e-07,8.584065679032091e-07,0.2331271162881374,0.3122713316390667,0.3939554640383043,0.4817179892033174,0.5798199946509716,0.6972503659959368,1.496562576686283,1.419927392201257,1.340316735270525,1.253922042101389,1.156475964125205,1.031559681525559,,0.55%,,,-0.48%
98,2.787195532515164e-11,2.226398421165289e-10,1.780062509573502e-09,1.424494498079417e-08,1.130488670168307e-07,8.740811032095446e-07,2.593728503101368e-11,2.080140900791127e-10,1.671504452601402e-09,1.344856976168541e-08,1.072855309420209e-07,8.478317730070275e-07,0.23269227477146,0.3118383399199071,0.3934918376348605,0.4811918643129619,0.5791937240984932,0.6964240118027989,1.496970722559677,1.420341313208397,1.34077083104661,1.254442908670099,1.157108146173377,1.032501523895652,,0.43%,,,-0.69%
97,2.756778978756083e-11,2.202000056417293e-10,1.76058424428592e-09,1.408530126391681e-08,1.117526997671942e-07,8.645230677635694e-07,2.565771530173173e-11,2.057582140760465e-10,1.653146250153046e-09,1.329748678365494e-08,1.060515032612607e-07,8.383712972430935e-07,0.2322797877391629,0.3114161166326094,0.3930480328196124,0.4806914596097264,0.5786100863707314,0.695676507944638,1.497376192383399,1.420756059575138,1.341205934760288,1.254937302470931,1.157695481231718,1.033348708141804,,0.34%,,,-0.78%
